customer_code,first_name,last_name,id_number,date_of_birth,gender,email,phone_number,province,city,postal_code,income_bracket,employment_status,credit_score,primary_bank,primary_branch
CUS73649,Cheryl,Roberson,8901273086,1981-05-26,M,cheryl.roberson@yahoo.com,+270836868799,Gauteng,Cape Town,2442,0-100K,Employed,551,FNB,Fourways
CUS65101,Rebecca,Mckinney,9409128080,1967-06-08,F,rebecca.mckinney@gmail.com,+270785512979,Free State,East London,4710,1M+,Retired,533,Discovery Bank,Sea Point
CUS44780,George,Simmons,9303226085,1982-02-21,F,george.simmons@outlook.com,+270608810281,North West,East London,5491,100K-250K,Student,568,Nedbank,Musgrave
CUS48584,Janet,Henderson,6705052189,1948-02-08,M,janet.henderson@yahoo.com,+270846176017,Northern Cape,Gqeberha,6914,250K-500K,Retired,671,Standard Bank,Rosebank
CUS47947,Sarah,Copeland,7206115180,1994-05-30,M,sarah.copeland@yahoo.com,+270823402547,Free State,Polokwane,4484,1M+,Employed,679,FNB,Gateway
CUS66536,Sherry,Robinson,9607078181,1952-08-13,F,sherry.robinson@outlook.com,+270628424283,Northern Cape,Polokwane,7389,0-100K,Student,814,Discovery Bank,Sea Point
CUS69680,Angela,York,6708091080,1964-01-01,F,angela.york@yahoo.com,+270831307216,Mpumalanga,Durban,7759,250K-500K,Self-employed,324,Capitec,Centurion
CUS69222,Frank,Robinson,9701275084,1965-06-02,F,frank.robinson@gmail.com,+270660320245,Eastern Cape,Bloemfontein,1621,1M+,Employed,502,Capitec,Midrand
CUS41182,Gary,Williams,7309209187,1965-01-18,M,gary.williams@yahoo.com,+270656496730,Free State,Cape Town,6341,500K-1M,Employed,629,Nedbank,V&A Waterfront
CUS46337,Morgan,Collins,9803087080,1972-01-25,M,morgan.collins@outlook.com,+270813545550,KwaZulu-Natal,Kimberley,4311,500K-1M,Retired,689,FNB,Menlyn
CUS10704,Adrienne,Henry,6311216082,2003-06-03,M,adrienne.henry@yahoo.com,+270839471804,Mpumalanga,Kimberley,6764,500K-1M,Student,608,Nedbank,Rivonia
CUS66758,Edward,Keller,6009244181,1998-08-09,F,edward.keller@yahoo.com,+270723981212,Gauteng,Mbombela,8763,1M+,Student,460,Nedbank,V&A Waterfront
CUS88973,Jessica,Rodriguez,8007190089,1995-05-14,M,jessica.rodriguez@outlook.com,+270680370503,North West,Polokwane,2153,1M+,Employed,587,Capitec,Claremont
CUS95161,Katherine,Alvarado,8904280086,1980-01-25,M,katherine.alvarado@gmail.com,+270685547336,Gauteng,Kimberley,4876,250K-500K,Employed,634,Capitec,Centurion
CUS43154,James,Walls,8812089183,1981-08-31,M,james.walls@yahoo.com,+270601419589,Western Cape,Pretoria,2613,0-100K,Student,732,ABSA,Cape Town CBD
CUS90514,Jillian,Rivera,8606036181,1941-05-18,F,jillian.rivera@outlook.com,+270680201770,KwaZulu-Natal,Mbombela,5006,500K-1M,Self-employed,514,Discovery Bank,Ballito
CUS55808,Sheryl,Stevens,8211023084,1978-04-14,F,sheryl.stevens@outlook.com,+270788186299,Free State,Bloemfontein,1585,250K-500K,Student,487,Nedbank,V&A Waterfront
CUS65615,Christopher,Hicks,9001121183,1963-10-31,F,christopher.hicks@outlook.com,+270814927732,Western Cape,Kimberley,5502,1M+,Retired,806,Discovery Bank,Lynnwood
CUS80835,Leonard,Estrada,9902148183,1941-05-01,M,leonard.estrada@gmail.com,+270664361128,Western Cape,Cape Town,9518,250K-500K,Student,563,Discovery Bank,Sandton
CUS31012,Stephanie,Taylor,7208138183,1981-12-26,F,stephanie.taylor@gmail.com,+270668882773,Eastern Cape,Polokwane,8008,500K-1M,Self-employed,399,FNB,Fourways
CUS21781,Zachary,Hayes,6508216087,1976-01-08,F,zachary.hayes@yahoo.com,+270671905907,Mpumalanga,East London,4038,250K-500K,Retired,305,ABSA,Pretoria Central
CUS90658,Gregory,Lopez,6205184188,1962-08-21,M,gregory.lopez@gmail.com,+270664531738,Limpopo,Johannesburg,1200,0-100K,Self-employed,388,Standard Bank,Brooklyn
CUS90270,Sandra,Miller,7701272086,1970-05-06,F,sandra.miller@outlook.com,+270742334670,Gauteng,Durban,1121,250K-500K,Student,642,Nedbank,V&A Waterfront
CUS59147,Richard,Ortega,6703114082,1972-02-07,M,richard.ortega@gmail.com,+270846445929,KwaZulu-Natal,Bloemfontein,1284,500K-1M,Employed,792,Capitec,Claremont
CUS43506,Elizabeth,Hartman,6906247084,1941-03-20,F,elizabeth.hartman@yahoo.com,+270838985507,KwaZulu-Natal,Durban,8503,250K-500K,Employed,651,TymeBank,Digital
CUS80152,Christina,Martin,7310024189,2006-08-07,F,christina.martin@outlook.com,+270619262015,Northern Cape,East London,3331,1M+,Employed,619,FNB,Gateway
CUS21879,Misty,Taylor,7409037086,1960-08-27,F,misty.taylor@yahoo.com,+270727087960,Northern Cape,East London,7835,500K-1M,Employed,834,FNB,Gateway
CUS26218,Allison,Barr,7908192189,1958-12-20,M,allison.barr@yahoo.com,+270627374825,North West,East London,3710,100K-250K,Student,679,FNB,Gateway
CUS36521,Kathleen,Blair,9707087086,1989-11-28,M,kathleen.blair@yahoo.com,+270667886526,Western Cape,Durban,5811,100K-250K,Employed,317,Capitec,Claremont
CUS79339,Emily,Moore,6704126080,1999-08-16,F,emily.moore@gmail.com,+270741516520,Free State,Polokwane,2352,500K-1M,Self-employed,604,Nedbank,Musgrave
CUS72447,Michael,Holmes,8012019087,1967-04-13,M,michael.holmes@outlook.com,+270664178206,Northern Cape,Johannesburg,4815,500K-1M,Self-employed,473,Standard Bank,Century City
CUS43408,Michael,Potter,7910094084,1978-04-13,M,michael.potter@yahoo.com,+270718154397,North West,Durban,9448,1M+,Self-employed,488,FNB,Fourways
CUS40733,Joseph,West,8301040084,1967-01-13,F,joseph.west@outlook.com,+270674481688,North West,Cape Town,3778,100K-250K,Retired,418,FNB,Menlyn
CUS11962,Alyssa,Dunlap,8103035182,1949-04-27,M,alyssa.dunlap@outlook.com,+270783548722,Free State,Mbombela,3923,1M+,Self-employed,550,TymeBank,Digital
CUS88704,Jamie,Carr,7411121083,1977-09-13,F,jamie.carr@outlook.com,+270826401770,North West,Cape Town,2347,250K-500K,Student,590,ABSA,Cape Town CBD
CUS32993,Garrett,Wiggins,8801150089,1999-06-07,M,garrett.wiggins@outlook.com,+270714772772,Free State,Mbombela,3427,1M+,Employed,544,Nedbank,Musgrave
CUS62772,Christopher,Douglas,8408198085,1958-06-03,F,christopher.douglas@gmail.com,+270651318297,Mpumalanga,East London,7574,0-100K,Student,354,TymeBank,Digital
CUS27264,Kelli,Hamilton,6206224188,1986-10-28,F,kelli.hamilton@outlook.com,+270662812152,North West,Polokwane,1255,250K-500K,Employed,427,Discovery Bank,Lynnwood
CUS19856,Aaron,Allen,6703074182,1983-04-26,M,aaron.allen@yahoo.com,+270825442488,Eastern Cape,Cape Town,2585,250K-500K,Self-employed,354,TymeBank,Digital
CUS66250,Brittany,Cook,8910226082,1991-02-05,M,brittany.cook@gmail.com,+270714926321,Northern Cape,Bloemfontein,6417,500K-1M,Student,502,Nedbank,Hatfield
CUS21428,Stephanie,Wilson,8503127186,1986-12-28,F,stephanie.wilson@gmail.com,+270818134693,Mpumalanga,Cape Town,6517,100K-250K,Student,597,FNB,Menlyn
CUS32223,Patrick,Osborn,9412074186,2001-07-01,M,patrick.osborn@gmail.com,+270681391753,Eastern Cape,Johannesburg,6151,250K-500K,Self-employed,337,TymeBank,Digital
CUS91467,Victoria,Fernandez,7303064182,1963-08-29,F,victoria.fernandez@gmail.com,+270614854078,Northern Cape,Durban,3972,500K-1M,Self-employed,688,Standard Bank,Century City
CUS61585,Adam,Park,7810209187,1990-04-10,F,adam.park@gmail.com,+270737112559,Gauteng,Mbombela,2419,100K-250K,Retired,631,Capitec,Claremont
CUS43167,Kaitlyn,Scott,7504260081,1951-07-08,F,kaitlyn.scott@gmail.com,+270842332784,KwaZulu-Natal,Bloemfontein,9039,0-100K,Retired,546,FNB,Fourways
CUS14711,Paula,Thomas,8806011181,1981-02-15,M,paula.thomas@yahoo.com,+270720392880,North West,Kimberley,8532,100K-250K,Employed,686,FNB,Fourways
CUS11425,Amanda,Carroll,7402155189,1942-08-16,F,amanda.carroll@yahoo.com,+270667484110,Northern Cape,East London,7205,500K-1M,Retired,448,FNB,Tyger Valley
CUS76607,James,Riley,8711228181,1962-10-30,F,james.riley@outlook.com,+270688189024,North West,Polokwane,8465,500K-1M,Retired,536,FNB,Tyger Valley
CUS53953,Richard,Paul,8012088186,1975-09-27,F,richard.paul@gmail.com,+270794618792,KwaZulu-Natal,Kimberley,6498,0-100K,Employed,341,Discovery Bank,Lynnwood
CUS34396,Jeffrey,Skinner,7308012184,1949-02-07,F,jeffrey.skinner@yahoo.com,+270768380395,Eastern Cape,Mbombela,3013,0-100K,Student,489,TymeBank,Digital
CUS46303,Charles,Shaw,8811093185,1980-12-29,F,charles.shaw@outlook.com,+270720763083,Eastern Cape,Cape Town,2152,100K-250K,Self-employed,535,Standard Bank,Century City
CUS16589,Mary,Richards,8909259185,1998-02-05,M,mary.richards@yahoo.com,+270837525111,Free State,Gqeberha,9766,500K-1M,Student,314,Discovery Bank,Sandton
CUS86326,Jonathan,Herrera,8306188087,1974-05-16,F,jonathan.herrera@gmail.com,+270653114590,Limpopo,East London,8047,250K-500K,Employed,650,Discovery Bank,Lynnwood
CUS60554,Bryan,Zamora,6006263080,1998-08-25,M,bryan.zamora@yahoo.com,+270815932769,North West,Pretoria,3804,500K-1M,Retired,614,Capitec,Centurion
CUS70796,Emily,Smith,7905122186,1962-05-01,F,emily.smith@yahoo.com,+270811344888,Mpumalanga,Bloemfontein,6079,250K-500K,Retired,349,Discovery Bank,Lynnwood
CUS35405,Lisa,Brown,7510042085,1958-10-28,M,lisa.brown@yahoo.com,+270813779710,KwaZulu-Natal,Johannesburg,4146,100K-250K,Retired,432,ABSA,Pretoria Central
CUS63260,Meredith,Hooper,8109013084,1958-08-09,M,meredith.hooper@yahoo.com,+270688778577,KwaZulu-Natal,Kimberley,7626,100K-250K,Employed,621,ABSA,Sandton
CUS46673,Sarah,Watson,9406214181,1995-07-21,F,sarah.watson@gmail.com,+270715470691,North West,Cape Town,6777,500K-1M,Employed,576,FNB,Fourways
CUS17838,Brian,Collins,6508042083,2005-10-11,F,brian.collins@yahoo.com,+270647564093,Free State,Mbombela,1153,0-100K,Retired,406,Nedbank,Rivonia
CUS37787,Johnny,Wilson,8807279183,1953-04-06,M,johnny.wilson@gmail.com,+270734540302,Mpumalanga,Gqeberha,2972,250K-500K,Student,752,Standard Bank,Brooklyn
CUS54321,Robert,Snow,6901224186,1987-10-19,F,robert.snow@outlook.com,+270814241338,Free State,East London,3188,100K-250K,Employed,840,ABSA,Sandton
CUS32782,Chad,Collins,8303099084,1982-09-10,M,chad.collins@gmail.com,+270721057144,Gauteng,Mbombela,9746,0-100K,Student,826,TymeBank,Digital
CUS68757,David,Mills,6803050089,2004-08-08,M,david.mills@yahoo.com,+270726882050,Mpumalanga,Gqeberha,2452,100K-250K,Student,705,TymeBank,Digital
CUS70983,Barbara,Padilla,8108164081,1944-08-06,F,barbara.padilla@gmail.com,+270662027780,Mpumalanga,Pretoria,2625,1M+,Student,602,FNB,Gateway
CUS41787,John,Simon,6308216181,1975-05-14,M,john.simon@gmail.com,+270657463046,Western Cape,Johannesburg,8205,500K-1M,Employed,683,FNB,Fourways
CUS33556,Christopher,Joseph,8902126184,1977-06-06,F,christopher.joseph@yahoo.com,+270722542018,KwaZulu-Natal,Pretoria,8988,500K-1M,Student,812,Standard Bank,Brooklyn
CUS66987,John,Mitchell,7505236088,1981-04-28,M,john.mitchell@yahoo.com,+270715649355,North West,Cape Town,9497,250K-500K,Self-employed,309,TymeBank,Digital
CUS29107,John,Burns,7010280083,1973-03-23,F,john.burns@gmail.com,+270649772472,Western Cape,Bloemfontein,2576,0-100K,Student,666,Nedbank,Rivonia
CUS60013,Lauren,Snyder,6511257087,1995-03-09,F,lauren.snyder@outlook.com,+270815526369,Gauteng,East London,4091,250K-500K,Retired,686,ABSA,Pretoria Central
CUS27527,Andrea,Simon,9103066183,1972-07-23,F,andrea.simon@outlook.com,+270655490978,Mpumalanga,Bloemfontein,9357,500K-1M,Employed,503,FNB,Tyger Valley
CUS30536,Philip,Lopez,9212076085,1998-05-05,F,philip.lopez@gmail.com,+270765164196,Mpumalanga,Kimberley,1393,250K-500K,Retired,355,Discovery Bank,Ballito
CUS28269,Bethany,Bolton,7311117182,1970-12-30,F,bethany.bolton@outlook.com,+270839093321,North West,Mbombela,1147,100K-250K,Student,355,FNB,Fourways
CUS35141,Brenda,Davis,6312160080,1950-02-03,F,brenda.davis@outlook.com,+270733245011,Limpopo,Johannesburg,7963,500K-1M,Employed,773,Standard Bank,Rosebank
CUS68370,David,Garcia,8801238082,1984-04-15,F,david.garcia@yahoo.com,+270822070864,Western Cape,Bloemfontein,8404,1M+,Self-employed,566,Standard Bank,Brooklyn
CUS57784,Mary,Cooper,7709222088,1957-02-23,F,mary.cooper@yahoo.com,+270681611177,Eastern Cape,Mbombela,9031,500K-1M,Retired,715,Discovery Bank,Sandton
CUS22415,Brittney,Smith,9505116182,1962-05-08,M,brittney.smith@yahoo.com,+270612010049,Gauteng,Bloemfontein,5906,1M+,Self-employed,601,Capitec,Claremont
CUS30935,Megan,Gomez,8611143081,1987-06-30,M,megan.gomez@yahoo.com,+270744186055,KwaZulu-Natal,Polokwane,6395,1M+,Employed,457,ABSA,Pretoria Central
CUS97717,Cynthia,Miller,7912019087,1970-02-10,M,cynthia.miller@yahoo.com,+270762356745,Northern Cape,Durban,4708,1M+,Retired,814,Nedbank,Rivonia
CUS90510,Kevin,Kelley,8806179187,2002-11-29,F,kevin.kelley@outlook.com,+270739521120,KwaZulu-Natal,Pretoria,3605,250K-500K,Retired,707,FNB,Gateway
CUS23117,Rachel,Smith,6906076181,1939-07-03,M,rachel.smith@yahoo.com,+270789135033,Free State,Gqeberha,1890,100K-250K,Self-employed,481,FNB,Tyger Valley
CUS70057,Bradley,Hensley,7411245081,1965-05-25,M,bradley.hensley@outlook.com,+270789531439,Mpumalanga,Mbombela,8800,1M+,Retired,451,Nedbank,Rivonia
CUS33858,Nicholas,Walsh,8912136182,1940-09-12,F,nicholas.walsh@yahoo.com,+270849170649,Free State,Bloemfontein,7717,100K-250K,Retired,430,ABSA,Pretoria Central
CUS51331,Felicia,Rosario,7512030184,1975-01-30,M,felicia.rosario@yahoo.com,+270728198856,KwaZulu-Natal,Polokwane,2362,100K-250K,Self-employed,554,Standard Bank,Brooklyn
CUS89173,Gary,Mccarthy,6706256189,1975-09-30,M,gary.mccarthy@gmail.com,+270727140159,Limpopo,Kimberley,5598,100K-250K,Retired,369,Nedbank,Hatfield
CUS15422,Michael,Warner,8809069186,1979-05-23,F,michael.warner@yahoo.com,+270617266676,Northern Cape,Mbombela,7719,100K-250K,Retired,804,Capitec,Claremont
CUS27011,Michelle,Fowler,8911187181,1994-04-08,M,michelle.fowler@outlook.com,+270742715155,Eastern Cape,Cape Town,9642,500K-1M,Self-employed,553,Discovery Bank,Ballito
CUS30508,Brittney,Norman,9212188185,1948-01-21,M,brittney.norman@gmail.com,+270720644957,Western Cape,Johannesburg,1236,1M+,Retired,548,ABSA,Cape Town CBD
CUS24734,Angela,Smith,9402229088,2006-03-05,M,angela.smith@gmail.com,+270627682820,North West,Gqeberha,8258,500K-1M,Student,816,Capitec,Centurion
CUS57222,Brittany,Hebert,7302176082,2004-05-21,M,brittany.hebert@yahoo.com,+270636972326,Northern Cape,East London,4176,0-100K,Self-employed,340,FNB,Fourways
CUS34614,Charles,Anderson,8608120180,1993-08-29,F,charles.anderson@gmail.com,+270606261361,Mpumalanga,Durban,8177,0-100K,Self-employed,654,Standard Bank,Brooklyn
CUS20430,Jennifer,Hogan,7405200187,1995-03-26,M,jennifer.hogan@outlook.com,+270714615375,Limpopo,Bloemfontein,7761,100K-250K,Retired,653,ABSA,Durban Central
CUS60443,Antonio,Hahn,8703187189,2003-09-14,M,antonio.hahn@gmail.com,+270644254754,Western Cape,Pretoria,1453,100K-250K,Self-employed,635,Nedbank,Musgrave
CUS22061,Donald,Pennington,7207184082,1969-09-28,F,donald.pennington@gmail.com,+270639822215,Western Cape,Pretoria,3292,500K-1M,Self-employed,700,Capitec,Midrand
CUS48223,Eric,Davis,9311122185,1992-12-22,F,eric.davis@gmail.com,+270818645806,Gauteng,Kimberley,8542,0-100K,Employed,841,Capitec,Claremont
CUS71938,Paul,Lawson,8204124184,1997-03-30,M,paul.lawson@yahoo.com,+270838618295,North West,Pretoria,5277,250K-500K,Employed,309,Capitec,Centurion
CUS85703,Maria,Miller,9703169081,1961-04-26,M,maria.miller@outlook.com,+270601614026,Limpopo,Bloemfontein,9244,100K-250K,Self-employed,467,ABSA,Durban Central
CUS20937,Danielle,Murphy,9203186086,1998-07-31,M,danielle.murphy@yahoo.com,+270728328790,Mpumalanga,Bloemfontein,1329,0-100K,Student,685,Capitec,Centurion
CUS93321,Ashley,Taylor,8007117187,1978-05-08,F,ashley.taylor@gmail.com,+270813422579,Mpumalanga,East London,6901,100K-250K,Retired,340,Discovery Bank,Sandton
CUS19783,Julie,Brown,7801157186,1983-06-10,M,julie.brown@yahoo.com,+270782317173,Limpopo,Kimberley,2197,1M+,Retired,752,FNB,Tyger Valley
CUS77145,Derrick,Peterson,6712158080,1998-08-11,F,derrick.peterson@gmail.com,+270782116217,Limpopo,Gqeberha,2486,1M+,Self-employed,783,Standard Bank,Brooklyn
CUS14518,Jasmine,Kelley,7003234186,1976-09-04,F,jasmine.kelley@yahoo.com,+270631287972,Free State,Bloemfontein,2076,0-100K,Self-employed,317,Nedbank,Rivonia
CUS26326,Mikayla,Murphy,9407228185,1984-03-08,M,mikayla.murphy@yahoo.com,+270686945381,North West,Bloemfontein,2642,1M+,Student,710,Standard Bank,Brooklyn
CUS84407,Brian,Briggs,9511026185,1967-01-08,M,brian.briggs@gmail.com,+270787592955,Eastern Cape,East London,7026,1M+,Employed,636,FNB,Gateway
CUS20917,Veronica,Flores,7005017085,1974-08-29,M,veronica.flores@gmail.com,+270849338384,North West,Pretoria,2017,250K-500K,Employed,590,ABSA,Sandton
CUS59954,Heather,Brown,6507094081,1967-10-26,M,heather.brown@gmail.com,+270823318548,Gauteng,East London,6130,100K-250K,Employed,475,Standard Bank,Umhlanga
CUS82617,Tara,Walker,9412095085,1947-06-14,M,tara.walker@yahoo.com,+270611592794,Free State,Mbombela,7366,0-100K,Student,489,TymeBank,Digital
CUS44975,Gwendolyn,Clark,8607223182,1958-01-23,F,gwendolyn.clark@yahoo.com,+270607602224,Western Cape,Bloemfontein,1218,0-100K,Employed,753,TymeBank,Digital
CUS64553,Michele,Bailey,8011121188,1970-03-27,M,michele.bailey@gmail.com,+270782006007,Northern Cape,Johannesburg,5026,250K-500K,Employed,341,ABSA,Sandton
CUS71846,April,Simpson,9311164085,1996-12-27,M,april.simpson@outlook.com,+270667146852,Northern Cape,Cape Town,8544,1M+,Employed,426,ABSA,Durban Central
CUS49750,Kristen,Lewis,7003132186,1995-12-25,F,kristen.lewis@outlook.com,+270820935501,Limpopo,Pretoria,6932,500K-1M,Employed,301,Nedbank,Rivonia
CUS55812,Michael,Cherry,6702140181,1974-05-21,F,michael.cherry@outlook.com,+270630525877,Mpumalanga,Kimberley,8791,0-100K,Retired,316,FNB,Fourways
CUS10298,Anne,Soto,7607026182,1941-08-10,M,anne.soto@outlook.com,+270791634640,Gauteng,Gqeberha,2896,250K-500K,Self-employed,619,TymeBank,Digital
CUS86972,Evan,Proctor,8304252087,1975-11-03,F,evan.proctor@yahoo.com,+270780950414,Mpumalanga,Kimberley,7629,1M+,Employed,305,Standard Bank,Umhlanga
CUS24996,Thomas,Freeman,9501223080,1986-11-21,F,thomas.freeman@yahoo.com,+270780147772,Free State,Johannesburg,1516,250K-500K,Retired,639,FNB,Gateway
CUS21136,Susan,Williams,6502217185,1978-03-03,M,susan.williams@gmail.com,+270731551573,Limpopo,Mbombela,8458,500K-1M,Retired,477,Discovery Bank,Sea Point
CUS80867,Abigail,Brown,9908265087,1947-01-20,M,abigail.brown@yahoo.com,+270717834135,North West,Gqeberha,3277,0-100K,Employed,309,Discovery Bank,Ballito
CUS88965,Rachel,Johnson,9107278186,1987-12-10,M,rachel.johnson@yahoo.com,+270795614201,Eastern Cape,Johannesburg,8403,100K-250K,Student,813,FNB,Menlyn
CUS48641,Stacy,Chase,6207060084,1966-01-25,M,stacy.chase@yahoo.com,+270732797117,North West,Durban,9632,250K-500K,Employed,332,ABSA,Sandton
CUS45834,Victoria,Rollins,6410255087,1939-08-16,F,victoria.rollins@yahoo.com,+270623100635,North West,Cape Town,7649,250K-500K,Employed,479,Capitec,Claremont
CUS55297,Thomas,Mcclain,8808107086,1987-01-09,M,thomas.mcclain@gmail.com,+270836293752,North West,Johannesburg,2123,0-100K,Self-employed,692,Discovery Bank,Lynnwood
CUS33202,Ellen,Kaiser,7203138180,1944-05-27,F,ellen.kaiser@outlook.com,+270812279467,Northern Cape,Gqeberha,7627,500K-1M,Self-employed,368,Nedbank,Rivonia
CUS46118,William,Burton,8006278084,1962-03-02,F,william.burton@outlook.com,+270731154541,North West,East London,7665,250K-500K,Self-employed,782,Nedbank,Musgrave
CUS72888,Alexandra,Phillips,7702180081,1965-11-29,F,alexandra.phillips@outlook.com,+270818844753,KwaZulu-Natal,Bloemfontein,6404,100K-250K,Student,320,Standard Bank,Brooklyn
CUS69125,Misty,Lane,7401144081,2005-10-14,F,misty.lane@outlook.com,+270832835605,Free State,Kimberley,1822,1M+,Self-employed,771,ABSA,Durban Central
CUS45089,Billy,Li,7812236186,1964-02-26,F,billy.li@gmail.com,+270651869454,Eastern Cape,Cape Town,4663,250K-500K,Self-employed,550,Discovery Bank,Ballito
CUS43827,Kimberly,Wood,6108151185,1977-08-24,F,kimberly.wood@gmail.com,+270626393163,Western Cape,Cape Town,9178,250K-500K,Self-employed,372,ABSA,Durban Central
CUS30199,Kathleen,Ware,6208135083,1955-06-11,F,kathleen.ware@gmail.com,+270841802712,Mpumalanga,Durban,2091,250K-500K,Employed,666,ABSA,Cape Town CBD
CUS67284,Russell,Pratt,9405058088,1954-08-01,M,russell.pratt@outlook.com,+270670631109,North West,Pretoria,7322,250K-500K,Retired,628,Nedbank,Rivonia
CUS19623,Samuel,Kelley,7506182187,1975-12-29,M,samuel.kelley@gmail.com,+270819025007,Limpopo,Durban,4292,1M+,Retired,447,ABSA,Durban Central
CUS90188,Stephen,Hudson,9707034189,1938-12-21,M,stephen.hudson@gmail.com,+270745588790,Mpumalanga,Pretoria,5988,0-100K,Employed,644,ABSA,Pretoria Central
CUS81270,Patricia,Lowe,8208105086,2001-06-30,M,patricia.lowe@yahoo.com,+270849129604,Mpumalanga,Gqeberha,4106,100K-250K,Student,777,FNB,Fourways
CUS51350,Jennifer,Anderson,9806187083,1974-12-04,M,jennifer.anderson@outlook.com,+270671722319,Western Cape,Johannesburg,7411,0-100K,Retired,752,TymeBank,Digital
CUS77571,David,Burnett,8201222087,1947-06-09,F,david.burnett@yahoo.com,+270643813576,Northern Cape,Gqeberha,3471,0-100K,Retired,816,ABSA,Durban Central
CUS45936,Jimmy,Morales,8008234080,1999-09-22,F,jimmy.morales@outlook.com,+270834828942,Western Cape,Cape Town,8474,100K-250K,Self-employed,774,ABSA,Durban Central
CUS50379,Bruce,Hanson,9906265088,1974-11-25,M,bruce.hanson@gmail.com,+270823766928,KwaZulu-Natal,Mbombela,9658,500K-1M,Employed,496,TymeBank,Digital
CUS98889,Deanna,Olson,8306273182,1941-11-07,F,deanna.olson@outlook.com,+270817323220,Eastern Cape,Pretoria,9267,1M+,Student,360,Standard Bank,Century City
CUS15282,David,Wilson,6203136081,1986-02-15,M,david.wilson@outlook.com,+270614221356,Gauteng,East London,6585,0-100K,Self-employed,569,Discovery Bank,Lynnwood
CUS24879,Jeffery,Payne,9610086184,1958-12-17,F,jeffery.payne@gmail.com,+270676044282,Gauteng,Durban,8709,250K-500K,Employed,605,Discovery Bank,Sandton
CUS83273,Daisy,Hicks,7707148186,1962-09-01,F,daisy.hicks@outlook.com,+270602654672,North West,Durban,5488,500K-1M,Retired,472,Discovery Bank,Sandton
CUS74535,Lori,Rojas,7306241186,1997-07-07,F,lori.rojas@outlook.com,+270603568970,Eastern Cape,Cape Town,3205,1M+,Student,811,Nedbank,Hatfield
CUS92128,Kaitlyn,Meyer,6103020186,1980-08-11,M,kaitlyn.meyer@outlook.com,+270720157647,Limpopo,Kimberley,9967,1M+,Employed,691,ABSA,Pretoria Central
CUS33762,Cheryl,Taylor,8712058082,1957-08-24,F,cheryl.taylor@gmail.com,+270712160924,Free State,Johannesburg,1779,500K-1M,Student,447,ABSA,Pretoria Central
CUS66769,Sarah,Barrera,9108118188,1977-08-02,M,sarah.barrera@outlook.com,+270632850577,Gauteng,Gqeberha,3508,1M+,Employed,466,Nedbank,Rivonia
CUS12590,Daisy,Lynch,7205276086,1952-10-09,F,daisy.lynch@gmail.com,+270625339163,Limpopo,Pretoria,4579,0-100K,Employed,713,Discovery Bank,Lynnwood
CUS63490,Scott,Berg,8707192184,1941-02-07,F,scott.berg@yahoo.com,+270786509483,KwaZulu-Natal,Bloemfontein,3776,0-100K,Student,405,Nedbank,V&A Waterfront
CUS34932,Lisa,Smith,8006236187,1951-04-05,M,lisa.smith@yahoo.com,+270631560325,Limpopo,Johannesburg,3297,100K-250K,Student,519,Standard Bank,Brooklyn
CUS55137,Alice,Hunt,9305210188,1998-12-21,F,alice.hunt@outlook.com,+270746296447,North West,Bloemfontein,6957,0-100K,Retired,725,Capitec,Centurion
CUS68295,Dustin,Kelly,6107090086,1961-10-30,M,dustin.kelly@gmail.com,+270763570960,Mpumalanga,Bloemfontein,5097,500K-1M,Retired,359,Nedbank,Rivonia
CUS65117,Justin,Simmons,6602220080,1988-05-30,F,justin.simmons@outlook.com,+270720324364,North West,Kimberley,4463,500K-1M,Retired,669,Standard Bank,Brooklyn
CUS25103,Meagan,Jackson,9603040080,1999-04-12,M,meagan.jackson@gmail.com,+270643336495,Eastern Cape,East London,4810,100K-250K,Student,519,ABSA,Cape Town CBD
CUS31709,Patricia,Johnson,7411287081,1999-12-11,M,patricia.johnson@gmail.com,+270643456233,Limpopo,Gqeberha,6843,250K-500K,Retired,623,TymeBank,Digital
CUS20919,Michael,Lee,9909042084,1950-08-03,F,michael.lee@yahoo.com,+270621667579,North West,Cape Town,7931,100K-250K,Self-employed,323,Capitec,Midrand
CUS52853,Brandon,Hernandez,8610082182,1966-08-09,F,brandon.hernandez@yahoo.com,+270635399314,Free State,Bloemfontein,8576,500K-1M,Employed,550,Nedbank,Hatfield
CUS55497,Sandra,Nelson,9504281189,1939-02-11,F,sandra.nelson@gmail.com,+270787370486,North West,East London,6387,250K-500K,Student,385,Nedbank,Rivonia
CUS31048,Cody,Grant,8311270180,1997-02-19,M,cody.grant@yahoo.com,+270653627389,North West,Durban,9573,1M+,Student,812,Standard Bank,Century City
CUS93424,Jimmy,Olson,8507135184,2004-04-27,M,jimmy.olson@gmail.com,+270617535152,KwaZulu-Natal,Gqeberha,6051,250K-500K,Self-employed,664,FNB,Gateway
CUS28473,Donna,Neal,6602013187,1977-02-28,F,donna.neal@gmail.com,+270792682198,Western Cape,Pretoria,3475,0-100K,Student,391,Discovery Bank,Ballito
CUS30220,Katherine,Rodriguez,8212182184,1989-09-06,F,katherine.rodriguez@outlook.com,+270677131306,Eastern Cape,Pretoria,6062,1M+,Student,806,TymeBank,Digital
CUS90463,Michael,Santos,8509098184,1999-10-31,F,michael.santos@outlook.com,+270689509138,Eastern Cape,Kimberley,4584,250K-500K,Self-employed,691,ABSA,Durban Central
